record_id,region,region_cost_index,budget_level,accommodation_type,travellers,rooms,nightly_price_lkr,data_origin
20216,Northern Province,1.0,MID,Budget guesthouse,3,2,5123.07,reference-derived scenario
20217,Southern Province,1.2,LOW,Budget hotel / 1-2 star,1,1,8765.0,reference-derived scenario
20218,Northern Province,1.0,MID,Boutique guesthouse,2,1,18195.68,reference-derived scenario
20219,Southern Province,1.2,MID,Budget guesthouse,18,9,6918.29,reference-derived scenario
20220,North Western Province,1.03,LOW,Hostel / dorm,20,10,2599.21,reference-derived scenario
20221,Upcountry / Central Highlands,1.08,MID,Mid-range villa,8,4,16878.25,reference-derived scenario
20222,Cultural Triangle / North Central,1.05,MID,Budget guesthouse,19,10,4735.78,reference-derived scenario
20223,Cultural Triangle / North Central,1.05,MID,Mid-range villa,14,7,16798.72,reference-derived scenario
20224,Southern Province,1.2,LOW,Hostel / dorm,17,9,3420.74,reference-derived scenario
20225,Upcountry / Central Highlands,1.08,LOW,Budget guesthouse,17,9,6267.59,reference-derived scenario
20226,Northern Province,1.0,HIGH,Serviced apartment,2,1,16415.88,reference-derived scenario
20227,Eastern Province,1.02,MID,Homestay,7,4,4670.12,reference-derived scenario
20228,North Western Province,1.03,MID,Homestay,9,5,5603.56,reference-derived scenario
20229,Cultural Triangle / North Central,1.05,LOW,Budget hotel / 1-2 star,7,4,9076.14,reference-derived scenario
20230,Sabaragamuwa Province,1.0,MID,Hostel / dorm,13,7,2357.21,reference-derived scenario
20231,Western Province,1.18,MID,Budget hotel / 1-2 star,13,7,10206.33,reference-derived scenario
20232,North Western Province,1.03,LOW,Budget guesthouse,4,2,6371.79,reference-derived scenario
20233,Upcountry / Central Highlands,1.08,LOW,Homestay,4,2,5240.67,reference-derived scenario
20234,Eastern Province,1.02,LOW,Budget guesthouse,15,8,5908.77,reference-derived scenario
20235,Upcountry / Central Highlands,1.08,MID,Mid-range villa,6,3,16108.66,reference-derived scenario
20236,North Western Province,1.03,LOW,Budget guesthouse,12,6,5521.96,reference-derived scenario
20237,North Western Province,1.03,MID,Hostel / dorm,18,9,3130.96,reference-derived scenario
20238,Uva Province,1.02,HIGH,Boutique guesthouse,14,7,20661.43,reference-derived scenario
20239,Uva Province,1.02,HIGH,Luxury / 4-star hotel,9,5,34856.46,reference-derived scenario
20240,Cultural Triangle / North Central,1.05,HIGH,Boutique guesthouse,9,5,24903.25,reference-derived scenario
20241,Southern Province,1.2,HIGH,Mid-range hotel / 3-star,11,6,14874.45,reference-derived scenario
20242,Southern Province,1.2,MID,Mid-range hotel / 3-star,19,10,17856.31,reference-derived scenario
20243,Southern Province,1.2,LOW,Hostel / dorm,2,1,3340.04,reference-derived scenario
20244,Southern Province,1.2,MID,Budget hotel / 1-2 star,18,9,10581.93,reference-derived scenario
20245,Upcountry / Central Highlands,1.08,MID,Homestay,3,2,4512.65,reference-derived scenario
20246,Northern Province,1.0,MID,Boutique guesthouse,9,5,23347.23,reference-derived scenario
20247,Cultural Triangle / North Central,1.05,LOW,Homestay,3,2,3942.96,reference-derived scenario
20248,North Western Province,1.03,LOW,Budget hotel / 1-2 star,3,2,8062.44,reference-derived scenario
20249,Uva Province,1.02,HIGH,Private villa,19,10,58850.07,reference-derived scenario
20250,Sabaragamuwa Province,1.0,HIGH,Mid-range hotel / 3-star,13,7,13374.57,reference-derived scenario
20251,Southern Province,1.2,LOW,Hostel / dorm,16,8,3208.46,reference-derived scenario
20252,Southern Province,1.2,LOW,Budget guesthouse,17,9,7148.35,reference-derived scenario
20253,Eastern Province,1.02,LOW,Homestay,15,8,4385.45,reference-derived scenario
20254,Cultural Triangle / North Central,1.05,HIGH,Boutique hotel / villa,3,2,47651.27,reference-derived scenario
20255,Eastern Province,1.02,LOW,Hostel / dorm,9,5,2585.87,reference-derived scenario
20256,Cultural Triangle / North Central,1.05,MID,Serviced apartment,3,2,22486.68,reference-derived scenario
20257,Uva Province,1.02,LOW,Homestay,20,10,4246.58,reference-derived scenario
20258,Northern Province,1.0,LOW,Budget hotel / 1-2 star,12,6,7104.84,reference-derived scenario
20259,Northern Province,1.0,LOW,Budget guesthouse,18,9,6148.92,reference-derived scenario
20260,Northern Province,1.0,MID,Boutique guesthouse,15,8,19031.64,reference-derived scenario
20261,Eastern Province,1.02,MID,Homestay,10,5,5222.65,reference-derived scenario
20262,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,15,8,9831.39,reference-derived scenario
20263,North Western Province,1.03,MID,Boutique guesthouse,10,5,20615.08,reference-derived scenario
20264,Sabaragamuwa Province,1.0,MID,Hostel / dorm,18,9,2755.65,reference-derived scenario
20265,Eastern Province,1.02,MID,Budget hotel / 1-2 star,7,4,8893.73,reference-derived scenario
20266,Sabaragamuwa Province,1.0,LOW,Homestay,19,10,5160.51,reference-derived scenario
20267,Cultural Triangle / North Central,1.05,LOW,Hostel / dorm,19,10,2213.84,reference-derived scenario
20268,Cultural Triangle / North Central,1.05,LOW,Hostel / dorm,8,4,2327.49,reference-derived scenario
20269,Upcountry / Central Highlands,1.08,MID,Hostel / dorm,4,2,3079.97,reference-derived scenario
20270,Uva Province,1.02,MID,Mid-range hotel / 3-star,9,5,13505.75,reference-derived scenario
20271,Southern Province,1.2,MID,Budget hotel / 1-2 star,9,5,8525.89,reference-derived scenario
20272,Southern Province,1.2,LOW,Homestay,20,10,6238.11,reference-derived scenario
20273,Cultural Triangle / North Central,1.05,MID,Serviced apartment,10,5,22927.69,reference-derived scenario
20274,Northern Province,1.0,HIGH,Mid-range villa,7,4,20277.21,reference-derived scenario
20275,Northern Province,1.0,LOW,Homestay,10,5,4867.64,reference-derived scenario
20276,Southern Province,1.2,MID,Homestay,15,8,5816.96,reference-derived scenario
20277,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,9,5,26063.25,reference-derived scenario
20278,North Western Province,1.03,LOW,Budget guesthouse,2,1,6897.52,reference-derived scenario
20279,Eastern Province,1.02,HIGH,Luxury / 5-star hotel,19,10,75749.99,reference-derived scenario
20280,Uva Province,1.02,MID,Mid-range villa,11,6,20423.19,reference-derived scenario
20281,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,17,9,6858.53,reference-derived scenario
20282,Northern Province,1.0,MID,Mid-range villa,13,7,17116.34,reference-derived scenario
20283,Western Province,1.18,MID,Mid-range hotel / 3-star,7,4,15650.33,reference-derived scenario
20284,Western Province,1.18,MID,Homestay,13,7,4845.3,reference-derived scenario
20285,Southern Province,1.2,HIGH,Luxury / 4-star hotel,10,5,34989.29,reference-derived scenario
20286,Northern Province,1.0,MID,Hostel / dorm,14,7,2784.5,reference-derived scenario
20287,North Western Province,1.03,MID,Homestay,19,10,3968.96,reference-derived scenario
20288,Cultural Triangle / North Central,1.05,HIGH,Mid-range hotel / 3-star,14,7,13385.89,reference-derived scenario
20289,Western Province,1.18,MID,Boutique guesthouse,6,3,24814.09,reference-derived scenario
20290,Eastern Province,1.02,LOW,Budget guesthouse,9,5,5810.08,reference-derived scenario
20291,Upcountry / Central Highlands,1.08,LOW,Hostel / dorm,16,8,2715.67,reference-derived scenario
20292,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,13,7,5436.28,reference-derived scenario
20293,Sabaragamuwa Province,1.0,MID,Serviced apartment,10,5,17031.62,reference-derived scenario
20294,Southern Province,1.2,MID,Boutique guesthouse,19,10,22131.07,reference-derived scenario
20295,Eastern Province,1.02,MID,Mid-range hotel / 3-star,16,8,16273.21,reference-derived scenario
20296,Upcountry / Central Highlands,1.08,MID,Mid-range hotel / 3-star,19,10,19317.62,reference-derived scenario
20297,Upcountry / Central Highlands,1.08,LOW,Homestay,2,1,5415.71,reference-derived scenario
20298,Western Province,1.18,HIGH,Private villa,8,4,64869.52,reference-derived scenario
20299,Uva Province,1.02,MID,Mid-range hotel / 3-star,10,5,12560.46,reference-derived scenario
20300,Western Province,1.18,LOW,Budget hotel / 1-2 star,14,7,9441.24,reference-derived scenario
20301,Upcountry / Central Highlands,1.08,MID,Serviced apartment,15,8,22451.93,reference-derived scenario
20302,Northern Province,1.0,MID,Homestay,9,5,5284.68,reference-derived scenario
20303,Sabaragamuwa Province,1.0,MID,Budget hotel / 1-2 star,8,4,9104.87,reference-derived scenario
20304,Cultural Triangle / North Central,1.05,LOW,Hostel / dorm,18,9,3139.23,reference-derived scenario
20305,Northern Province,1.0,LOW,Budget guesthouse,3,2,6277.33,reference-derived scenario
20306,North Western Province,1.03,LOW,Budget hotel / 1-2 star,13,7,9214.55,reference-derived scenario
20307,Uva Province,1.02,HIGH,Serviced apartment,7,4,15072.61,reference-derived scenario
20308,Sabaragamuwa Province,1.0,LOW,Homestay,7,4,4713.35,reference-derived scenario
20309,Eastern Province,1.02,MID,Homestay,19,10,4735.46,reference-derived scenario
20310,Western Province,1.18,LOW,Budget hotel / 1-2 star,17,9,11101.89,reference-derived scenario
20311,North Western Province,1.03,LOW,Homestay,2,1,5029.75,reference-derived scenario
20312,Northern Province,1.0,MID,Boutique guesthouse,15,8,18323.45,reference-derived scenario
20313,Southern Province,1.2,HIGH,Luxury / 5-star hotel,19,10,73755.09,reference-derived scenario
20314,Southern Province,1.2,MID,Budget guesthouse,7,4,7555.5,reference-derived scenario
20315,Cultural Triangle / North Central,1.05,LOW,Homestay,9,5,5394.04,reference-derived scenario
20316,Sabaragamuwa Province,1.0,MID,Homestay,8,4,5197.25,reference-derived scenario
20317,Uva Province,1.02,MID,Boutique guesthouse,3,2,24163.05,reference-derived scenario
20318,Upcountry / Central Highlands,1.08,MID,Homestay,5,3,5669.96,reference-derived scenario
20319,Cultural Triangle / North Central,1.05,HIGH,Luxury / 4-star hotel,5,3,37989.02,reference-derived scenario
20320,Sabaragamuwa Province,1.0,LOW,Homestay,2,1,4490.55,reference-derived scenario
20321,Northern Province,1.0,LOW,Hostel / dorm,13,7,2654.14,reference-derived scenario
20322,Sabaragamuwa Province,1.0,LOW,Homestay,17,9,5220.83,reference-derived scenario
20323,Northern Province,1.0,HIGH,Boutique hotel / villa,6,3,44383.93,reference-derived scenario
20324,Northern Province,1.0,MID,Serviced apartment,16,8,14881.26,reference-derived scenario
20325,Upcountry / Central Highlands,1.08,LOW,Homestay,5,3,4466.59,reference-derived scenario
20326,North Western Province,1.03,MID,Serviced apartment,8,4,17493.3,reference-derived scenario
20327,Northern Province,1.0,LOW,Homestay,12,6,4404.02,reference-derived scenario
20328,Eastern Province,1.02,MID,Hostel / dorm,5,3,2474.72,reference-derived scenario
20329,Eastern Province,1.02,HIGH,Mid-range villa,10,5,22310.49,reference-derived scenario
20330,Cultural Triangle / North Central,1.05,MID,Budget guesthouse,12,6,5326.31,reference-derived scenario
20331,Northern Province,1.0,HIGH,Private villa,14,7,58912.42,reference-derived scenario
20332,Eastern Province,1.02,MID,Boutique guesthouse,18,9,20606.51,reference-derived scenario
20333,Sabaragamuwa Province,1.0,MID,Budget hotel / 1-2 star,11,6,9082.2,reference-derived scenario
20334,Northern Province,1.0,MID,Budget hotel / 1-2 star,15,8,7377.6,reference-derived scenario
20335,Eastern Province,1.02,MID,Mid-range villa,8,4,20716.1,reference-derived scenario
20336,Uva Province,1.02,LOW,Budget hotel / 1-2 star,20,10,7934.91,reference-derived scenario
20337,Northern Province,1.0,LOW,Budget guesthouse,13,7,4681.49,reference-derived scenario
20338,Southern Province,1.2,MID,Mid-range hotel / 3-star,13,7,17518.63,reference-derived scenario
20339,Eastern Province,1.02,LOW,Budget guesthouse,8,4,6704.85,reference-derived scenario
20340,Sabaragamuwa Province,1.0,HIGH,Boutique guesthouse,15,8,20562.61,reference-derived scenario
20341,Sabaragamuwa Province,1.0,LOW,Budget guesthouse,19,10,5712.09,reference-derived scenario
20342,Uva Province,1.02,MID,Homestay,20,10,5137.68,reference-derived scenario
20343,Sabaragamuwa Province,1.0,MID,Mid-range villa,8,4,17333.05,reference-derived scenario
20344,Southern Province,1.2,LOW,Hostel / dorm,13,7,3180.92,reference-derived scenario
20345,Eastern Province,1.02,LOW,Hostel / dorm,11,6,2381.2,reference-derived scenario
20346,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,11,6,4799.12,reference-derived scenario
20347,Upcountry / Central Highlands,1.08,HIGH,Luxury / 4-star hotel,9,5,42740.7,reference-derived scenario
20348,North Western Province,1.03,MID,Budget hotel / 1-2 star,3,2,7925.67,reference-derived scenario
20349,North Western Province,1.03,MID,Hostel / dorm,1,1,2889.58,reference-derived scenario
20350,Upcountry / Central Highlands,1.08,HIGH,Private villa,3,2,55862.02,reference-derived scenario
20351,Northern Province,1.0,LOW,Homestay,20,10,4628.13,reference-derived scenario
20352,Southern Province,1.2,LOW,Budget guesthouse,1,1,5751.08,reference-derived scenario
20353,Western Province,1.18,MID,Serviced apartment,15,8,25654.49,reference-derived scenario
20354,Upcountry / Central Highlands,1.08,MID,Mid-range villa,14,7,23238.2,reference-derived scenario
20355,Western Province,1.18,LOW,Hostel / dorm,15,8,2740.97,reference-derived scenario
20356,Northern Province,1.0,MID,Boutique guesthouse,18,9,24235.31,reference-derived scenario
20357,Cultural Triangle / North Central,1.05,LOW,Budget hotel / 1-2 star,13,7,9768.21,reference-derived scenario
20358,Southern Province,1.2,LOW,Budget hotel / 1-2 star,5,3,8823.43,reference-derived scenario
20359,Western Province,1.18,HIGH,Mid-range villa,6,3,23726.94,reference-derived scenario
20360,Eastern Province,1.02,LOW,Homestay,18,9,4369.84,reference-derived scenario
20361,Western Province,1.18,HIGH,Luxury resort,7,4,83016.58,reference-derived scenario
20362,North Western Province,1.03,MID,Hostel / dorm,6,3,2248.06,reference-derived scenario
20363,Southern Province,1.2,LOW,Homestay,11,6,5360.93,reference-derived scenario
20364,Western Province,1.18,HIGH,Luxury resort,14,7,108020.02,reference-derived scenario
20365,Northern Province,1.0,MID,Mid-range villa,4,2,15043.55,reference-derived scenario
20366,Eastern Province,1.02,MID,Budget guesthouse,6,3,4701.48,reference-derived scenario
20367,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,3,2,6973.38,reference-derived scenario
20368,North Western Province,1.03,LOW,Budget guesthouse,7,4,6682.99,reference-derived scenario
20369,Northern Province,1.0,MID,Mid-range hotel / 3-star,3,2,14427.52,reference-derived scenario
20370,Uva Province,1.02,LOW,Budget hotel / 1-2 star,19,10,7562.55,reference-derived scenario
20371,Uva Province,1.02,LOW,Budget guesthouse,15,8,6127.48,reference-derived scenario
20372,North Western Province,1.03,LOW,Homestay,7,4,4437.89,reference-derived scenario
20373,Eastern Province,1.02,MID,Serviced apartment,18,9,19747.5,reference-derived scenario
20374,Upcountry / Central Highlands,1.08,LOW,Homestay,15,8,5284.63,reference-derived scenario
20375,Southern Province,1.2,MID,Homestay,11,6,4603.86,reference-derived scenario
20376,Northern Province,1.0,LOW,Hostel / dorm,13,7,2477.72,reference-derived scenario
20377,Southern Province,1.2,MID,Budget hotel / 1-2 star,17,9,8784.35,reference-derived scenario
20378,North Western Province,1.03,LOW,Budget guesthouse,8,4,6183.04,reference-derived scenario
20379,Sabaragamuwa Province,1.0,HIGH,Luxury / 5-star hotel,5,3,78961.71,reference-derived scenario
20380,Sabaragamuwa Province,1.0,HIGH,Serviced apartment,1,1,17378.54,reference-derived scenario
20381,Sabaragamuwa Province,1.0,LOW,Budget guesthouse,16,8,5146.68,reference-derived scenario
20382,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,15,8,20139.97,reference-derived scenario
20383,North Western Province,1.03,LOW,Homestay,16,8,4744.65,reference-derived scenario
20384,Eastern Province,1.02,MID,Budget hotel / 1-2 star,18,9,8723.34,reference-derived scenario
20385,Uva Province,1.02,HIGH,Luxury / 4-star hotel,1,1,31865.46,reference-derived scenario
20386,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,18,9,24022.82,reference-derived scenario
20387,Northern Province,1.0,MID,Mid-range villa,18,9,16591.05,reference-derived scenario
20388,Western Province,1.18,LOW,Hostel / dorm,12,6,3501.37,reference-derived scenario
20389,Southern Province,1.2,LOW,Homestay,1,1,6145.66,reference-derived scenario
20390,Cultural Triangle / North Central,1.05,MID,Mid-range villa,13,7,15647.55,reference-derived scenario
20391,Cultural Triangle / North Central,1.05,LOW,Homestay,10,5,5181.2,reference-derived scenario
20392,Cultural Triangle / North Central,1.05,MID,Budget hotel / 1-2 star,9,5,7496.71,reference-derived scenario
20393,Northern Province,1.0,HIGH,Boutique guesthouse,10,5,26309.65,reference-derived scenario
20394,Uva Province,1.02,LOW,Hostel / dorm,17,9,2672.39,reference-derived scenario
20395,Sabaragamuwa Province,1.0,LOW,Homestay,17,9,4081.95,reference-derived scenario
20396,Eastern Province,1.02,MID,Mid-range hotel / 3-star,16,8,14987.45,reference-derived scenario
20397,North Western Province,1.03,MID,Mid-range villa,14,7,16343.48,reference-derived scenario
